activity_id,student_id,course_id,video_watched_min,quiz_score,assignment_score,timestamp
A036913,S004223,C004133,185,5,54,2024-12-07
A036914,S006522,C012364,41,80,10,2024-12-30
A036915,S043786,C035071,27,72,59,2024-12-26
A036916,S014658,C046507,97,62,26,2024-12-18
A036917,S033047,C021982,169,61,60,2024-12-23
A036918,S037546,C004307,237,83,60,2024-11-09
A036919,S032908,C046175,66,76,16,2024-12-30
A036920,S021111,C023161,25,26,15,2024-12-30
A036921,S011135,C048831,279,54,54,2024-12-15
A036922,S017084,C028489,197,64,16,2024-11-23
A036923,S014582,C017333,234,43,54,2024-11-20
A036924,S001678,C044839,216,6,99,2024-12-29
A036925,S018569,C006418,293,27,82,2024-12-27
A036926,S048454,C043432,243,24,76,2024-10-25
A036927,S034479,C048957,207,56,48,2024-12-18
A036928,S028406,C004953,298,72,36,2024-11-17
A036929,S029334,C029972,298,29,1,2024-05-13
A036930,S023217,C018281,239,57,39,2024-12-24
A036931,S025075,C004678,239,9,95,2024-12-30
A036932,S024260,C046542,166,51,22,2024-11-08
A036933,S024188,C030635,289,38,10,2024-11-22
A036934,S016734,C011116,24,29,95,2024-12-26
A036935,S046413,C028339,28,10,17,2024-12-26
A036936,S048435,C033690,238,30,59,2024-10-12
A036937,S019135,C033344,43,60,40,2024-06-07
A036938,S024261,C045488,0,12,90,2024-12-30
A036939,S028061,C049866,187,6,84,2024-12-21
A036940,S003019,C040454,175,28,100,2024-05-01
A036941,S001278,C028634,286,95,2,2024-12-29
A036942,S036790,C023599,174,33,92,2024-07-16
A036943,S042272,C022727,179,40,16,2024-08-01
A036944,S039820,C009058,127,53,10,2024-12-30
A036945,S009731,C002522,167,99,46,2024-12-01
A036946,S009919,C029066,93,81,71,2024-11-15
A036947,S023825,C026840,137,90,4,2024-12-28
A036948,S013269,C000710,121,66,51,2024-09-03
A036949,S027180,C032151,13,27,38,2024-09-07
A036950,S031916,C024524,170,46,92,2024-12-25
A036951,S012779,C037055,107,88,57,2024-12-23
A036952,S005032,C032962,47,100,1,2024-12-08
A036953,S019311,C002171,69,86,55,2024-11-27
A036954,S028945,C018325,200,67,14,2024-12-29
A036955,S005692,C034035,141,35,100,2024-12-22
A036956,S017473,C023862,100,61,91,2024-12-26
A036957,S012327,C017084,141,86,81,2024-12-25
A036958,S035544,C035813,176,5,24,2024-11-19
A036959,S045141,C016557,65,2,87,2024-12-23
A036960,S019413,C011646,244,60,71,2024-10-13
A036961,S002740,C001535,52,1,39,2024-08-14
A036962,S019418,C011490,38,63,7,2024-12-29
A036963,S008063,C011342,160,13,56,2024-12-15
A036964,S044401,C006483,101,73,75,2024-11-15
A036965,S018221,C016215,259,65,33,2024-12-24
A036966,S033543,C039893,264,64,56,2024-12-26
A036967,S021945,C038841,236,88,42,2024-12-19
A036968,S040698,C014450,136,52,46,2024-12-25
A036969,S010940,C011436,95,40,15,2024-11-24
A036970,S027161,C020737,111,50,80,2024-12-30
A036971,S012243,C011016,211,60,82,2024-06-13
A036972,S027700,C004508,129,63,83,2024-11-27
A036973,S021773,C026965,59,52,72,2024-12-30
A036974,S046913,C047267,246,86,51,2023-08-11
A036975,S002717,C048264,165,35,57,2024-11-26
A036976,S012449,C032074,23,44,89,2024-10-25
A036977,S013333,C019687,227,17,45,2024-12-16
A036978,S032540,C015336,238,8,2,2024-11-28
A036979,S010735,C029683,282,70,9,2024-04-07
A036980,S011929,C029107,116,55,62,2024-12-20
A036981,S000927,C002150,164,56,50,2024-12-28
A036982,S024477,C012469,268,55,96,2024-12-30
A036983,S005707,C040688,10,24,86,2024-12-21
A036984,S023251,C038446,190,87,20,2024-09-13
A036985,S031572,C049690,185,44,82,2024-11-26
A036986,S020043,C008354,269,81,29,2024-04-14
A036987,S042236,C025246,67,24,14,2024-10-22
A036988,S015447,C043544,111,84,94,2024-12-30
A036989,S026914,C022806,68,50,91,2024-12-30
A036990,S027269,C044679,152,47,87,2024-11-29
A036991,S019254,C035139,267,0,36,2024-12-27
A036992,S026408,C048740,36,28,21,2024-11-27
A036993,S019117,C017926,32,20,48,2024-12-12
A036994,S039970,C026353,118,18,73,2024-11-23
A036995,S016980,C023397,183,27,67,2024-12-22
A036996,S001041,C024118,244,47,18,2024-12-10
A036997,S042053,C020264,172,85,14,2024-12-05
A036998,S015008,C040862,71,26,72,2024-11-24
A036999,S044632,C031560,299,36,62,2024-09-26
A037000,S010054,C042249,244,79,96,2024-12-08
A037001,S019446,C012334,120,9,71,2024-07-04
A037002,S033132,C029601,222,20,73,2024-11-23
A037003,S042493,C010628,256,87,92,2024-11-06
A037004,S018979,C017943,39,10,53,2024-12-24
A037005,S031762,C024393,210,38,1,2024-10-08
A037006,S028789,C039884,297,34,39,2024-12-19
A037007,S028940,C000740,298,71,63,2024-12-29
A037008,S006509,C007477,294,93,83,2024-08-27
A037009,S026116,C034900,292,25,5,2024-12-15
A037010,S015092,C047352,223,1,12,2024-12-30
A037011,S044676,C001490,128,35,8,2024-12-06
A037012,S020249,C040634,228,76,5,2024-11-26
A037013,S035747,C007812,289,96,22,2024-09-30
A037014,S036059,C011896,206,100,23,2024-10-13
A037015,S036173,C002519,20,31,33,2024-02-15
A037016,S016595,C031957,279,46,1,2024-12-25
A037017,S038367,C011871,283,14,70,2024-12-29
A037018,S028680,C033575,78,88,66,2024-12-22
A037019,S013768,C020986,197,67,0,2024-10-14
A037020,S043276,C011148,247,72,52,2024-12-27
A037021,S031631,C048162,209,59,64,2024-10-04
A037022,S043484,C000973,166,28,20,2024-12-30
A037023,S041330,C016638,156,96,64,2024-11-27
A037024,S046632,C045535,229,47,12,2024-08-15
A037025,S024848,C018926,182,1,68,2024-11-27
A037026,S000911,C033728,235,96,89,2024-11-27
A037027,S035635,C042067,97,45,70,2024-12-12
A037028,S040510,C045674,166,86,32,2024-09-27
A037029,S047422,C018824,127,36,99,2024-12-17
A037030,S043933,C007444,214,4,31,2024-11-08
A037031,S035228,C026203,299,41,98,2024-12-30
A037032,S008800,C020647,213,3,42,2024-03-30
A037033,S029744,C000688,124,9,65,2024-12-22
A037034,S001925,C019067,272,2,3,2024-01-16
A037035,S029629,C008076,80,55,29,2024-12-29
A037036,S043753,C041367,117,66,75,2024-06-06
A037037,S017149,C023037,185,71,58,2024-12-30
A037038,S030806,C025537,95,67,14,2024-12-28
A037039,S047534,C047929,292,33,90,2024-12-10
A037040,S014535,C033236,201,39,22,2024-10-17
A037041,S012237,C045219,274,51,0,2024-12-17
A037042,S013195,C012242,71,80,76,2024-07-12
A037043,S000609,C019931,138,13,51,2024-11-14
A037044,S046690,C001127,217,46,63,2024-10-19
A037045,S023511,C005374,85,55,12,2024-12-29
A037046,S046304,C047236,138,69,53,2024-10-20
A037047,S005061,C046193,118,85,89,2024-12-13
A037048,S034347,C028461,143,92,31,2024-12-30
A037049,S017862,C039755,228,4,16,2024-12-26
A037050,S009807,C029878,199,71,44,2024-11-21
A037051,S006483,C004841,45,3,16,2024-12-24
A037052,S011858,C007041,102,98,69,2024-11-25
A037053,S015888,C037715,98,32,90,2024-10-09
A037054,S000517,C023307,224,71,87,2024-12-21
A037055,S028429,C026925,38,20,44,2024-11-04
A037056,S048497,C016178,85,20,31,2024-12-16
A037057,S043866,C048695,233,81,91,2023-12-22
A037058,S025334,C007409,61,97,28,2024-12-29
A037059,S035495,C018278,146,55,89,2024-11-01
A037060,S004467,C039496,88,92,45,2024-10-15
A037061,S007016,C010348,82,23,0,2024-10-01
A037062,S045078,C007787,80,8,13,2024-12-19
A037063,S039362,C047599,21,17,21,2024-12-11
A037064,S000439,C019523,141,25,21,2024-12-23
A037065,S038555,C039153,245,7,77,2024-08-22
A037066,S022241,C011478,273,46,76,2024-10-22
A037067,S020778,C004358,152,18,88,2024-12-27
A037068,S025392,C033037,61,14,67,2024-11-13
A037069,S008946,C040318,3,30,69,2024-12-13
A037070,S040223,C028275,167,60,16,2024-10-11
A037071,S047288,C011897,248,50,39,2024-09-28
A037072,S013851,C047063,39,12,77,2024-12-29
A037073,S021636,C046831,152,76,34,2024-12-28
A037074,S047576,C044317,179,84,93,2023-10-17
A037075,S019229,C036352,94,91,52,2024-12-22
A037076,S010639,C023740,49,76,35,2024-09-28
A037077,S025011,C006312,119,63,9,2024-05-31
A037078,S040841,C003096,184,50,64,2024-11-14
A037079,S046422,C001411,196,61,69,2024-10-23
A037080,S022962,C016451,241,17,57,2024-08-29
A037081,S035089,C020100,183,13,96,2024-12-20
A037082,S001037,C039101,185,37,97,2024-12-09
A037083,S042710,C021377,41,44,72,2024-04-20
A037084,S047220,C006826,277,79,4,2024-12-22
A037085,S033018,C033401,181,9,16,2024-09-16
A037086,S014497,C031836,5,99,41,2024-11-27
A037087,S000701,C009996,230,77,52,2024-09-27
A037088,S045576,C028443,26,48,63,2024-10-29
A037089,S029162,C019725,0,87,95,2024-10-20
A037090,S003204,C018408,192,31,21,2024-12-25
A037091,S008939,C032893,153,25,83,2024-12-21
A037092,S005608,C035602,102,4,14,2024-12-28
A037093,S014496,C005761,112,75,38,2024-10-28
A037094,S032254,C024585,228,28,47,2024-11-23
A037095,S033407,C032378,58,80,69,2024-12-22
A037096,S020603,C031815,242,15,83,2024-10-28
A037097,S038711,C041052,97,29,14,2024-12-03
A037098,S014507,C004625,63,8,23,2024-03-03
A037099,S005770,C007274,30,79,16,2024-03-23
A037100,S011225,C021119,12,97,70,2024-11-21
A037101,S002343,C026192,97,22,21,2023-12-23
A037102,S014222,C041279,153,49,87,2024-12-08
A037103,S037060,C034916,169,52,16,2024-12-25
A037104,S048802,C035433,279,49,7,2024-03-17
A037105,S025073,C009966,16,64,82,2023-02-04
A037106,S031605,C041321,38,90,96,2024-12-04
A037107,S002963,C036190,42,76,61,2024-03-17
A037108,S034580,C010446,98,67,55,2024-11-11
A037109,S021089,C003577,34,3,56,2024-09-19
A037110,S009527,C047213,20,34,45,2024-11-23
A037111,S046779,C001920,132,43,64,2024-12-30
A037112,S032942,C016261,85,62,14,2024-11-15
A037113,S006606,C023931,159,60,57,2024-06-28
A037114,S046528,C007200,256,39,47,2024-06-06
A037115,S022825,C032223,128,84,54,2024-05-27
A037116,S038035,C025713,35,41,88,2024-11-28
A037117,S026900,C020324,65,10,36,2024-10-18
A037118,S006787,C040650,212,21,71,2024-11-01
A037119,S045584,C041671,194,8,48,2024-04-06
A037120,S004700,C027887,265,57,10,2024-11-17
A037121,S007285,C042967,0,31,79,2024-12-20
A037122,S046337,C046476,159,56,52,2024-12-22
A037123,S012807,C025420,14,57,75,2024-12-30
A037124,S008665,C032683,229,55,83,2024-12-23
A037125,S038012,C032029,21,81,46,2024-02-06
A037126,S031756,C044023,16,3,48,2024-12-20
A037127,S024357,C014731,93,23,83,2024-07-17
A037128,S006402,C044821,107,19,15,2024-10-12
A037129,S043071,C029359,77,22,35,2024-12-30
A037130,S039582,C014513,159,95,64,2024-12-30
A037131,S034527,C024387,286,95,58,2024-10-31
A037132,S042695,C042794,127,38,55,2024-12-13
A037133,S021571,C034641,83,13,84,2024-11-20
A037134,S031307,C027127,66,91,9,2024-10-30
A037135,S028958,C029400,258,53,66,2024-12-26
A037136,S031620,C026134,31,71,49,2024-12-26
A037137,S004974,C030075,43,24,82,2023-11-22
A037138,S023152,C032368,33,39,27,2024-04-13
A037139,S003643,C028064,124,2,66,2024-07-10
A037140,S048724,C036910,225,76,41,2024-12-02
A037141,S033511,C001884,52,93,95,2024-11-13
A037142,S004234,C043474,133,17,59,2024-10-28
A037143,S016347,C014880,73,39,1,2024-06-05
A037144,S020090,C003489,266,51,25,2024-09-23
A037145,S016198,C041501,193,81,90,2024-07-26
A037146,S040228,C022613,89,82,50,2024-12-14
A037147,S046413,C028339,147,29,48,2024-12-26
A037148,S044841,C009538,179,60,55,2024-12-17
A037149,S010650,C024259,64,70,78,2024-11-08
A037150,S012059,C042995,81,50,97,2024-12-29
A037151,S012360,C026223,268,26,69,2024-12-23
A037152,S045834,C049498,267,65,92,2024-08-01
A037153,S001261,C003491,119,16,23,2024-12-28
A037154,S016432,C041737,62,9,81,2024-06-28
A037155,S010907,C002334,70,23,32,2024-12-30
A037156,S020538,C006343,204,16,94,2024-10-14
A037157,S041076,C028561,294,70,2,2024-07-27
A037158,S018653,C043490,4,91,96,2024-12-28
A037159,S041102,C022989,297,70,95,2024-10-29
A037160,S011909,C038232,21,67,79,2023-06-11
A037161,S014861,C049117,266,98,58,2024-12-30
A037162,S044369,C005955,248,48,21,2024-11-21
A037163,S012546,C048913,3,86,21,2023-10-10
A037164,S004475,C036287,222,73,28,2023-06-21
A037165,S048195,C025027,248,58,41,2024-12-15
A037166,S043269,C039695,76,4,98,2024-10-02
A037167,S041364,C022845,228,32,8,2024-12-10
A037168,S044659,C021843,234,62,96,2024-09-24
A037169,S021742,C045085,112,53,19,2024-11-27
A037170,S014752,C036377,13,83,55,2024-12-30
A037171,S033949,C004522,191,26,46,2024-12-07
A037172,S048390,C018263,174,79,93,2024-12-14
A037173,S011144,C040030,96,1,32,2024-12-08
A037174,S018389,C046034,66,54,11,2024-09-08
A037175,S031525,C015211,90,27,2,2024-12-30
A037176,S013710,C046424,264,44,93,2024-06-27
A037177,S045623,C032327,249,19,72,2024-10-10
A037178,S008335,C004532,268,16,62,2024-03-11
A037179,S034982,C033894,292,31,35,2024-08-22
A037180,S034345,C027403,124,84,17,2024-12-30
A037181,S046584,C005575,65,58,26,2024-12-30
A037182,S044379,C003302,210,89,43,2024-09-15
A037183,S029294,C037500,239,45,6,2024-12-28
A037184,S036494,C027179,87,29,40,2024-07-03
A037185,S040641,C002131,58,48,81,2024-12-23
A037186,S025128,C020453,268,63,2,2024-12-17
A037187,S046170,C026283,180,12,72,2024-06-22
A037188,S019888,C024919,0,45,32,2024-12-05
A037189,S032204,C046622,185,70,1,2024-12-29
A037190,S011497,C036521,167,82,4,2024-10-17
A037191,S022936,C036777,198,32,64,2024-10-03
A037192,S041026,C030830,46,95,96,2024-10-23
A037193,S043391,C049630,115,61,77,2024-12-30
A037194,S034436,C041061,159,50,54,2024-07-26
A037195,S024884,C017152,147,6,62,2024-10-04
A037196,S011394,C028321,118,3,34,2024-11-24
A037197,S028949,C035627,286,38,43,2024-12-20
A037198,S005083,C029397,109,97,57,2024-11-13
A037199,S034048,C013411,212,12,13,2024-12-15
A037200,S024299,C041385,36,99,96,2024-12-27
A037201,S012128,C013435,283,73,58,2024-11-22
A037202,S048094,C049310,83,7,34,2024-12-26
A037203,S014149,C018568,83,44,33,2024-09-29
A037204,S033969,C014884,141,21,43,2024-12-29
A037205,S035157,C008343,219,65,30,2024-12-30
A037206,S043091,C010271,212,71,74,2024-10-08
A037207,S024355,C027437,253,56,71,2024-12-30
A037208,S025699,C038391,103,1,99,2024-12-30
A037209,S027906,C003581,191,97,40,2024-03-24
A037210,S032171,C005637,186,34,24,2024-12-16
A037211,S029011,C031181,177,56,67,2024-09-21
A037212,S041947,C007134,56,2,43,2024-12-30
A037213,S031651,C002333,29,22,68,2024-10-13
A037214,S006803,C033011,241,78,51,2024-12-23
A037215,S022823,C020111,108,5,26,2024-11-07
A037216,S000212,C035725,228,10,26,2024-12-13
A037217,S011270,C012389,102,84,74,2024-12-06
A037218,S033367,C030672,14,50,16,2024-05-06
A037219,S018393,C032461,285,48,55,2024-12-09
A037220,S032743,C004756,294,9,80,2024-08-20
A037221,S046173,C031693,237,3,89,2024-12-11
A037222,S039247,C013050,95,88,89,2023-10-26
A037223,S026884,C016055,262,20,73,2024-11-24
A037224,S011605,C005516,39,83,17,2024-12-29
A037225,S042387,C028030,192,67,69,2024-12-26
A037226,S045379,C047258,120,70,97,2024-03-03
A037227,S026169,C048927,155,72,87,2024-07-10
A037228,S033406,C006291,88,96,42,2024-12-19
A037229,S028934,C016409,191,19,41,2024-12-25
A037230,S045999,C024505,67,15,100,2024-05-02
A037231,S020256,C040493,188,54,4,2024-08-06
A037232,S039950,C001269,24,29,5,2024-12-27
A037233,S034340,C029708,233,46,77,2023-11-07
A037234,S007603,C040706,90,87,29,2023-09-10
A037235,S041010,C049217,140,17,30,2023-02-01
A037236,S048626,C017757,219,36,3,2023-09-06
A037237,S036184,C009321,72,73,65,2024-10-31
A037238,S042622,C048547,279,6,12,2024-12-20
A037239,S027514,C002595,225,74,71,2024-12-22
A037240,S049045,C024744,235,89,32,2024-12-26
A037241,S041413,C010961,224,6,87,2024-12-23
A037242,S032637,C016130,144,21,18,2024-12-23
A037243,S000393,C007955,225,99,32,2023-04-12
A037244,S007635,C021097,39,72,4,2024-11-23
A037245,S000919,C048065,276,42,23,2024-12-10
A037246,S022845,C048918,61,57,90,2024-11-16
A037247,S030680,C002534,81,54,78,2024-12-29
A037248,S017390,C024811,234,86,6,2024-10-12
A037249,S004636,C034815,244,70,92,2024-10-09
A037250,S005956,C010829,208,39,38,2024-09-18
A037251,S021886,C020361,21,65,64,2024-07-21
A037252,S035007,C001048,207,12,37,2024-12-26
A037253,S041995,C000710,188,99,40,2024-07-11
A037254,S042562,C031745,32,49,40,2024-12-28
A037255,S045028,C039571,264,5,31,2024-03-02
A037256,S004680,C036460,76,83,81,2024-09-26
A037257,S026018,C009831,232,49,16,2024-12-13
A037258,S007458,C015602,89,36,67,2024-12-13
A037259,S012889,C017715,101,38,34,2024-12-27
A037260,S028741,C012597,270,61,77,2024-11-11
A037261,S009778,C047899,254,30,85,2024-12-15
A037262,S039426,C018664,220,97,29,2024-12-14
A037263,S006308,C047417,11,73,48,2024-12-25
A037264,S042741,C023049,285,76,62,2024-12-09
A037265,S015487,C036035,73,49,69,2024-12-30
A037266,S031019,C036384,210,3,28,2024-06-06
A037267,S009437,C048180,284,56,83,2024-11-20
A037268,S020330,C029463,160,72,92,2024-12-28
A037269,S030842,C005242,288,45,71,2024-04-13
A037270,S031155,C042999,294,18,7,2024-06-23
A037271,S018578,C034144,42,88,36,2024-11-24
A037272,S008937,C013315,260,72,43,2024-12-08
A037273,S048917,C018389,17,31,67,2024-07-30
A037274,S004437,C024852,116,75,0,2024-12-08
A037275,S014211,C017763,71,48,93,2024-12-15
A037276,S036341,C008224,89,12,64,2024-11-18
A037277,S006744,C023904,184,93,24,2024-11-13
A037278,S031330,C015743,89,83,37,2024-02-03
A037279,S044280,C041889,297,49,30,2024-09-25
A037280,S015317,C022216,75,51,39,2024-12-26
A037281,S008011,C029703,10,31,48,2024-11-01
A037282,S010317,C003932,31,56,92,2024-07-27
A037283,S038345,C005270,207,63,42,2024-12-26
A037284,S038230,C031771,252,33,78,2024-10-13
A037285,S004107,C013470,294,18,67,2024-12-09
A037286,S036028,C042083,249,32,80,2024-01-21
A037287,S038594,C019183,216,36,73,2024-06-12
A037288,S001361,C028116,59,97,41,2024-07-24
A037289,S038465,C012025,127,59,86,2024-07-20
A037290,S042449,C048510,68,25,67,2024-11-11
A037291,S042536,C038803,77,100,25,2024-12-23
A037292,S017736,C018971,57,19,90,2024-12-14
A037293,S016081,C039668,6,43,59,2024-11-12
A037294,S030994,C008808,139,20,96,2024-10-21
A037295,S002519,C047710,202,84,83,2024-12-18
A037296,S008728,C028212,67,4,49,2024-12-01
A037297,S002178,C015257,29,74,94,2024-11-14
A037298,S013364,C010506,255,25,1,2024-12-20
A037299,S004281,C041332,183,47,29,2024-05-11
A037300,S002472,C035541,137,60,45,2024-06-30
A037301,S011901,C047942,275,53,85,2023-12-26
A037302,S034855,C014480,54,2,45,2024-07-25
A037303,S007715,C017311,148,39,48,2024-04-28
A037304,S041656,C031915,154,89,72,2024-12-14
A037305,S004782,C000161,110,62,98,2024-08-28
A037306,S025285,C039532,112,56,42,2024-07-10
A037307,S031649,C001198,189,63,16,2024-05-07
A037308,S025074,C012872,186,48,32,2024-12-25
A037309,S003168,C006621,129,36,47,2024-10-19
A037310,S013300,C030625,203,51,6,2024-12-27
A037311,S006158,C039510,254,36,36,2024-12-28
A037312,S044174,C040547,123,8,21,2024-12-23
A037313,S027032,C026605,261,50,56,2023-12-13
A037314,S037142,C042258,266,91,76,2024-03-18
A037315,S042747,C041499,120,38,100,2024-12-29
A037316,S015463,C033872,149,88,60,2024-08-29
A037317,S005139,C021276,49,81,15,2024-12-12
A037318,S008022,C034474,275,86,11,2024-12-06
A037319,S017086,C011996,19,0,7,2024-09-09
A037320,S023041,C045656,71,27,42,2024-12-27
A037321,S044868,C010154,85,71,10,2024-12-24
A037322,S029143,C017777,122,18,7,2024-12-22
A037323,S027306,C044760,56,92,100,2024-12-13
A037324,S047373,C009714,267,54,94,2024-09-09
A037325,S000068,C044792,42,41,33,2024-12-24
A037326,S048613,C009486,246,19,89,2024-05-12
A037327,S002294,C018239,199,73,36,2024-11-08
A037328,S021570,C007060,36,0,56,2024-09-27
A037329,S014112,C025417,30,30,33,2024-12-11
A037330,S006953,C014631,51,95,53,2024-12-18
A037331,S027188,C002658,64,58,51,2024-12-13
A037332,S040379,C016555,44,75,56,2024-11-23
A037333,S037493,C049584,282,16,41,2024-06-27
A037334,S017862,C039755,87,99,12,2024-10-22
A037335,S038983,C025187,112,89,94,2024-10-31
A037336,S038159,C011691,69,77,60,2024-11-03
A037337,S045804,C044028,246,74,36,2024-08-21
A037338,S001215,C030031,133,92,59,2024-12-29
A037339,S006197,C020563,196,74,53,2024-12-27
A037340,S023690,C026940,213,35,61,2024-11-11
A037341,S045042,C030738,50,71,94,2023-11-10
A037342,S034178,C016501,40,17,33,2024-10-11
A037343,S020608,C025610,97,42,20,2024-12-01
A037344,S043752,C006372,50,52,44,2024-12-01
