enrollment_id,student_id,course_id,enrollment_date,status,progress_percent
E038732,S048398,C033007,2024-11-13,Completed,81
E038733,S049920,C043209,2023-07-07,Active,60
E038734,S002214,C008328,2024-01-04,Dropped,15
E038735,S019380,C013156,2024-12-28,Active,7
E038736,S006852,C049743,2024-04-11,Completed,80
E038737,S025792,C041825,2024-12-29,Completed,41
E038738,S034695,C042459,2024-01-05,Completed,72
E038739,S041041,C005759,2024-12-29,Active,69
E038740,S012292,C030052,2024-11-29,Active,97
E038741,S045665,C023329,2023-12-07,Active,41
E038742,S008495,C042366,2024-05-06,Completed,3
E038743,S037520,C037980,2024-08-15,Active,19
E038744,S023325,C033620,2023-06-30,Active,10
E038745,S004018,C044840,2024-12-24,Completed,95
E038746,S025010,C042575,2023-07-17,Dropped,57
E038747,S024085,C046185,2024-04-09,Dropped,55
E038748,S048988,C045713,2024-09-28,Dropped,91
E038749,S045974,C015942,2024-09-27,Dropped,39
E038750,S002265,C008031,2024-03-29,Active,7
E038751,S009353,C027007,2024-12-30,Active,92
E038752,S008414,C044335,2024-09-07,Dropped,38
E038753,S021823,C036940,2024-12-29,Active,37
E038754,S017459,C049561,2024-08-08,Completed,19
E038755,S022192,C012451,2024-06-14,Active,74
E038756,S044374,C049112,2024-01-08,Dropped,99
E038757,S021198,C036630,2024-10-10,Completed,50
E038758,S036443,C003316,2024-12-27,Active,54
E038759,S005864,C034980,2024-09-14,Active,67
E038760,S038842,C030197,2024-09-28,Dropped,49
E038761,S015036,C032109,2023-07-14,Active,76
E038762,S034872,C008682,2024-06-05,Active,45
E038763,S002925,C011856,2024-12-30,Dropped,51
E038764,S004873,C004604,2024-11-01,Active,20
E038765,S011376,C048956,2024-12-21,Active,24
E038766,S046689,C035088,2024-06-07,Active,5
E038767,S022320,C030244,2024-12-18,Dropped,44
E038768,S012954,C037021,2024-12-30,Completed,41
E038769,S017791,C002664,2024-09-18,Completed,74
E038770,S036049,C000217,2024-12-21,Dropped,87
E038771,S045883,C009436,2024-02-02,Active,63
E038772,S029737,C041807,2023-03-11,Completed,52
E038773,S026793,C012787,2024-11-11,Completed,28
E038774,S018522,C018118,2024-08-10,Dropped,66
E038775,S024653,C011379,2023-10-10,Dropped,54
E038776,S005707,C040688,2024-11-28,Active,66
E038777,S034052,C009643,2024-09-23,Dropped,20
E038778,S027654,C003852,2023-12-13,Active,72
E038779,S019297,C047941,2024-06-07,Completed,50
E038780,S023029,C016226,2024-06-21,Dropped,52
E038781,S004006,C032640,2023-12-03,Completed,47
E038782,S045174,C003417,2024-09-10,Completed,39
E038783,S035540,C032808,2024-12-11,Dropped,84
E038784,S001587,C005327,2024-10-24,Dropped,97
E038785,S043366,C022389,2024-06-23,Active,17
E038786,S022902,C036951,2024-11-05,Active,38
E038787,S020111,C049830,2024-09-05,Active,87
E038788,S025109,C018262,2024-11-11,Dropped,0
E038789,S028506,C037092,2024-03-24,Active,77
E038790,S006537,C049636,2023-10-31,Active,62
E038791,S014505,C020263,2024-12-15,Dropped,25
E038792,S041896,C010311,2024-07-26,Active,92
E038793,S006197,C016835,2024-01-31,Completed,40
E038794,S015522,C016539,2024-02-20,Dropped,81
E038795,S000452,C036016,2023-09-26,Active,56
E038796,S008391,C009258,2024-11-14,Completed,36
E038797,S001516,C011786,2024-12-05,Active,43
E038798,S024261,C045488,2024-12-18,Completed,41
E038799,S027872,C046331,2024-05-26,Completed,77
E038800,S024325,C021780,2024-02-04,Completed,20
E038801,S007222,C011341,2024-05-02,Completed,98
E038802,S003018,C013411,2024-06-02,Completed,64
E038803,S044365,C014882,2024-12-15,Dropped,25
E038804,S004453,C006333,2024-08-30,Completed,8
E038805,S028824,C042666,2024-10-30,Dropped,50
E038806,S034480,C000670,2023-11-08,Dropped,58
E038807,S025316,C001814,2023-09-22,Completed,16
E038808,S027057,C002835,2024-12-27,Active,8
E038809,S009193,C048762,2023-01-09,Dropped,72
E038810,S031440,C015595,2024-10-08,Active,49
E038811,S035405,C033545,2024-05-05,Dropped,63
E038812,S004795,C029368,2024-12-29,Active,50
E038813,S008180,C017609,2024-12-06,Dropped,59
E038814,S012528,C009001,2024-12-28,Completed,86
E038815,S045067,C044537,2024-05-18,Active,55
E038816,S013569,C038296,2024-02-04,Completed,53
E038817,S026470,C009968,2024-05-17,Active,57
E038818,S020510,C002114,2024-05-03,Completed,79
E038819,S035281,C007747,2024-12-11,Dropped,98
E038820,S027735,C032801,2024-12-24,Dropped,29
E038821,S031627,C022625,2024-09-08,Dropped,89
E038822,S000722,C002357,2024-08-12,Active,34
E038823,S007669,C048057,2024-04-23,Completed,55
E038824,S000278,C033647,2024-12-29,Completed,1
E038825,S034213,C049399,2024-10-24,Active,87
E038826,S024580,C022740,2024-12-30,Dropped,15
E038827,S043755,C022223,2024-07-30,Active,44
E038828,S014752,C036377,2024-12-16,Dropped,42
E038829,S012228,C013854,2024-08-11,Completed,92
E038830,S028570,C028639,2024-09-07,Active,32
E038831,S044492,C003411,2024-11-30,Completed,18
E038832,S045934,C039049,2024-02-01,Completed,67
E038833,S030478,C042529,2024-10-24,Dropped,46
E038834,S043199,C002864,2024-12-06,Active,0
E038835,S030902,C038154,2024-01-12,Completed,10
E038836,S036292,C040719,2024-05-31,Dropped,74
E038837,S010717,C034814,2023-09-03,Dropped,44
E038838,S049584,C006220,2024-06-17,Active,14
E038839,S027581,C038496,2024-01-27,Active,80
E038840,S018689,C035968,2024-12-11,Dropped,95
E038841,S012334,C023128,2024-08-15,Active,42
E038842,S036106,C004584,2024-05-08,Completed,77
E038843,S027832,C044705,2024-10-15,Completed,16
E038844,S045282,C047649,2024-12-22,Completed,58
E038845,S026388,C012198,2024-09-15,Completed,24
E038846,S034725,C043965,2024-08-27,Completed,47
E038847,S003752,C017636,2024-03-15,Active,50
E038848,S014596,C037182,2024-12-21,Completed,57
E038849,S004113,C022051,2024-08-01,Dropped,90
E038850,S023532,C036713,2024-12-09,Dropped,52
E038851,S011140,C046532,2024-03-01,Active,87
E038852,S024094,C008010,2024-08-13,Dropped,59
E038853,S045945,C025490,2023-02-14,Completed,28
E038854,S040209,C048683,2024-10-14,Active,97
E038855,S002442,C014282,2023-10-08,Dropped,42
E038856,S004172,C036963,2024-04-13,Dropped,100
E038857,S000203,C018891,2024-12-29,Dropped,87
E038858,S045622,C042893,2023-08-12,Active,80
E038859,S043436,C016589,2024-11-06,Completed,44
E038860,S040522,C024129,2024-09-17,Active,79
E038861,S030661,C023316,2023-12-10,Completed,77
E038862,S039892,C009105,2024-11-19,Dropped,92
E038863,S026950,C001092,2024-03-20,Completed,42
E038864,S042743,C036573,2023-12-17,Completed,73
E038865,S021398,C021067,2023-05-03,Completed,42
E038866,S032082,C006522,2024-05-01,Dropped,12
E038867,S040978,C043912,2024-04-19,Dropped,53
E038868,S028411,C026456,2024-12-23,Active,35
E038869,S044791,C025110,2024-07-05,Dropped,36
E038870,S048567,C032842,2023-11-25,Active,84
E038871,S015190,C015698,2024-11-21,Active,9
E038872,S048067,C027189,2023-01-10,Active,92
E038873,S002053,C017427,2024-08-21,Completed,44
E038874,S004237,C014963,2024-11-22,Dropped,68
E038875,S026695,C004090,2024-09-11,Active,63
E038876,S016212,C036508,2024-03-17,Completed,72
E038877,S035720,C022673,2024-11-13,Active,16
E038878,S024632,C030023,2024-10-08,Dropped,52
E038879,S043210,C042329,2024-07-20,Active,93
E038880,S006605,C003049,2023-01-27,Dropped,72
E038881,S020813,C037520,2024-09-22,Completed,47
E038882,S032805,C015445,2021-12-18,Active,92
E038883,S019768,C035377,2024-09-25,Dropped,65
E038884,S045634,C017235,2024-11-22,Completed,46
E038885,S027757,C019324,2024-12-05,Completed,23
E038886,S025949,C017828,2024-10-10,Dropped,27
E038887,S018022,C049445,2024-07-01,Dropped,59
E038888,S017959,C040476,2024-04-03,Completed,29
E038889,S018516,C003980,2024-12-25,Completed,81
E038890,S009919,C002418,2024-08-07,Dropped,27
E038891,S007511,C046216,2024-12-22,Dropped,14
E038892,S005760,C018497,2024-08-22,Active,8
E038893,S046274,C012688,2024-01-29,Dropped,66
E038894,S013371,C036174,2024-10-29,Dropped,74
E038895,S018926,C002269,2024-12-13,Active,49
E038896,S031577,C020687,2024-11-05,Dropped,12
E038897,S007194,C020937,2024-10-09,Dropped,12
E038898,S034328,C016193,2024-12-29,Dropped,28
E038899,S014559,C030083,2024-12-28,Active,74
E038900,S039275,C000144,2024-09-27,Dropped,27
E038901,S001358,C013936,2024-10-20,Active,97
E038902,S022258,C044062,2023-12-28,Active,24
E038903,S047380,C015883,2024-12-17,Completed,63
E038904,S018742,C038815,2024-12-09,Active,67
E038905,S008451,C037468,2024-12-29,Completed,10
E038906,S046873,C002414,2024-12-17,Active,40
E038907,S030262,C031386,2024-09-17,Active,67
E038908,S016860,C037090,2024-12-21,Dropped,99
E038909,S027901,C009671,2024-12-30,Dropped,16
E038910,S031430,C030436,2024-12-09,Active,72
E038911,S020501,C027696,2024-11-01,Completed,13
E038912,S036093,C032418,2024-07-08,Active,50
E038913,S045291,C016624,2024-12-12,Active,76
E038914,S017375,C002645,2022-01-18,Completed,80
E038915,S048512,C026855,2024-12-20,Completed,48
E038916,S020572,C043004,2024-05-25,Dropped,72
E038917,S009488,C006805,2024-10-10,Active,80
E038918,S032831,C025775,2024-12-02,Active,88
E038919,S034180,C028993,2024-09-13,Completed,28
E038920,S000124,C002871,2024-09-17,Dropped,9
E038921,S048552,C041258,2024-08-29,Dropped,35
E038922,S049874,C041386,2024-04-03,Completed,3
E038923,S011621,C007886,2024-12-20,Dropped,53
E038924,S011189,C017009,2024-12-24,Completed,35
E038925,S021939,C033737,2024-12-08,Completed,88
E038926,S033860,C033080,2024-07-04,Active,5
E038927,S012995,C022877,2024-11-25,Active,91
E038928,S042305,C048560,2024-12-19,Completed,15
E038929,S017749,C015455,2024-07-22,Active,89
E038930,S006037,C027354,2024-12-30,Active,57
E038931,S041505,C025316,2023-06-20,Dropped,59
E038932,S022661,C032017,2024-12-15,Completed,12
E038933,S023721,C042435,2024-09-22,Active,88
E038934,S011049,C005502,2023-01-28,Completed,31
E038935,S012846,C015991,2024-12-06,Active,91
E038936,S044048,C019013,2024-11-06,Dropped,95
E038937,S017150,C013237,2024-07-24,Dropped,11
E038938,S016942,C048698,2024-09-25,Dropped,40
E038939,S049781,C009082,2024-10-05,Active,24
E038940,S031617,C039205,2022-07-10,Dropped,87
E038941,S017902,C027564,2024-03-14,Completed,73
E038942,S045808,C027120,2024-12-27,Active,40
E038943,S001045,C046576,2024-11-20,Dropped,67
E038944,S030096,C036643,2023-10-06,Dropped,5
E038945,S015600,C020419,2024-03-17,Completed,23
E038946,S042952,C010687,2024-09-17,Dropped,67
E038947,S032136,C020055,2024-07-08,Dropped,45
E038948,S031212,C011047,2024-09-16,Completed,17
E038949,S038209,C019658,2024-08-21,Active,46
E038950,S012162,C043111,2023-03-21,Dropped,8
E038951,S045133,C013494,2024-05-14,Dropped,2
E038952,S041155,C046268,2024-01-15,Completed,90
E038953,S013349,C039483,2024-07-23,Completed,60
E038954,S006083,C011347,2024-06-03,Active,36
E038955,S019512,C047747,2024-07-23,Dropped,9
E038956,S008464,C008123,2024-08-24,Completed,16
E038957,S021294,C037778,2023-09-08,Dropped,86
E038958,S022418,C000455,2024-11-25,Dropped,26
E038959,S029956,C035805,2022-12-16,Dropped,58
E038960,S034713,C040598,2024-05-11,Completed,94
E038961,S018271,C049163,2024-12-09,Active,90
E038962,S015175,C009710,2024-11-30,Completed,86
E038963,S000230,C032476,2024-11-19,Active,22
E038964,S039753,C014627,2024-04-03,Active,11
E038965,S030650,C041372,2023-04-12,Dropped,97
E038966,S001997,C004404,2024-09-27,Completed,29
E038967,S017446,C018803,2024-11-27,Dropped,38
E038968,S047477,C029880,2024-12-30,Completed,1
E038969,S047183,C038044,2024-07-20,Dropped,93
E038970,S017182,C011966,2022-03-12,Active,51
E038971,S017475,C038795,2024-12-21,Completed,54
E038972,S032119,C004700,2024-08-21,Completed,95
E038973,S038013,C026771,2024-11-07,Dropped,4
E038974,S017132,C007099,2024-05-10,Dropped,28
E038975,S006542,C033141,2024-12-29,Active,1
E038976,S049025,C024138,2023-10-07,Dropped,71
E038977,S016643,C046075,2024-08-25,Dropped,26
E038978,S032047,C019237,2024-12-30,Dropped,52
E038979,S014143,C007771,2024-03-02,Dropped,6
E038980,S036452,C047391,2024-08-01,Active,31
E038981,S030541,C044358,2024-12-05,Dropped,30
E038982,S008799,C046995,2024-11-21,Active,3
E038983,S033627,C015861,2023-12-16,Dropped,85
E038984,S043790,C047672,2024-11-05,Active,31
E038985,S047834,C038071,2024-11-30,Dropped,38
E038986,S014433,C031609,2024-12-24,Dropped,76
E038987,S042236,C025246,2024-08-02,Dropped,4
E038988,S007105,C019507,2024-07-28,Dropped,93
E038989,S008999,C022769,2024-12-26,Dropped,54
E038990,S042020,C027960,2024-10-30,Dropped,77
E038991,S020666,C011037,2024-03-01,Active,60
E038992,S024248,C031476,2024-10-12,Completed,89
E038993,S037408,C041868,2023-12-23,Completed,32
E038994,S037672,C009904,2024-11-19,Dropped,49
E038995,S040854,C008096,2024-11-19,Completed,67
E038996,S030241,C022473,2024-02-23,Active,26
E038997,S036249,C043773,2024-12-25,Dropped,19
E038998,S037786,C009818,2024-12-26,Dropped,93
E038999,S026020,C027911,2024-11-06,Completed,27
E039000,S036837,C024818,2024-10-05,Dropped,86
E039001,S045235,C043862,2024-12-30,Active,76
E039002,S034381,C000136,2024-12-17,Active,97
E039003,S046919,C022580,2024-10-25,Completed,67
E039004,S014412,C010295,2024-09-24,Dropped,100
E039005,S012885,C017750,2023-11-13,Dropped,85
E039006,S047566,C030363,2024-12-19,Completed,42
E039007,S016781,C042043,2024-12-30,Completed,93
E039008,S023996,C013210,2024-12-30,Active,77
E039009,S031433,C049192,2024-10-01,Dropped,68
E039010,S037908,C007257,2024-06-23,Dropped,4
E039011,S004933,C022059,2022-11-18,Dropped,9
E039012,S030941,C012999,2024-12-14,Completed,52
E039013,S017101,C020560,2024-11-19,Completed,51
E039014,S024364,C022408,2024-09-16,Dropped,22
E039015,S014815,C048420,2024-05-03,Active,98
E039016,S001179,C010102,2024-03-25,Dropped,58
E039017,S014538,C003263,2024-03-19,Completed,1
E039018,S001225,C011816,2024-12-25,Completed,69
E039019,S033304,C034826,2024-12-06,Completed,48
E039020,S004251,C011680,2024-12-18,Completed,35
E039021,S004522,C016744,2024-06-18,Dropped,47
E039022,S032309,C042300,2024-08-16,Active,18
E039023,S012380,C003801,2024-09-05,Dropped,64
E039024,S039748,C029150,2024-12-30,Completed,46
E039025,S047871,C028772,2024-04-15,Dropped,81
E039026,S022091,C038158,2024-11-26,Dropped,80
E039027,S002632,C006526,2024-11-13,Dropped,81
E039028,S035052,C000606,2024-09-09,Dropped,62
E039029,S022728,C003593,2024-01-30,Completed,98
E039030,S011211,C028769,2024-07-03,Active,22
E039031,S017479,C033188,2024-12-22,Completed,1
E039032,S026355,C026506,2024-08-06,Completed,9
E039033,S024980,C011745,2024-12-23,Dropped,50
E039034,S001267,C047027,2024-11-30,Active,31
E039035,S043224,C040711,2024-12-04,Completed,39
E039036,S014563,C012259,2024-04-30,Completed,79
E039037,S036636,C025087,2024-09-08,Completed,100
E039038,S021957,C046834,2024-09-12,Active,34
E039039,S043707,C020771,2024-10-29,Active,38
E039040,S040472,C034843,2024-05-30,Dropped,56
E039041,S030063,C024775,2023-10-07,Active,21
E039042,S043148,C029529,2024-07-24,Active,83
E039043,S045735,C016669,2024-08-14,Completed,11
E039044,S010934,C006132,2024-05-04,Active,69
E039045,S008613,C020182,2022-07-02,Active,26
E039046,S016825,C045182,2024-03-17,Completed,18
E039047,S024255,C029785,2024-12-27,Completed,51
E039048,S040252,C024404,2024-12-29,Completed,53
E039049,S035416,C023868,2024-12-21,Completed,93
E039050,S005467,C019841,2023-06-01,Dropped,3
E039051,S013597,C041164,2024-12-04,Completed,60
E039052,S025443,C031061,2024-07-13,Completed,59
E039053,S003581,C019371,2024-08-26,Completed,74
E039054,S008844,C015466,2024-12-30,Active,13
E039055,S002587,C049558,2024-04-22,Completed,49
E039056,S006778,C007914,2024-06-29,Dropped,60
E039057,S001908,C038604,2024-10-17,Active,100
E039058,S001311,C006223,2024-08-30,Dropped,42
E039059,S046637,C033731,2022-01-27,Active,88
E039060,S041964,C010257,2024-10-10,Active,77
E039061,S033753,C012914,2024-08-11,Completed,65
E039062,S024761,C026543,2024-09-23,Completed,54
E039063,S043667,C016353,2024-08-25,Dropped,26
E039064,S001398,C015021,2024-12-27,Completed,75
E039065,S020826,C043496,2024-09-09,Dropped,21
E039066,S037404,C036108,2024-08-27,Active,35
E039067,S013579,C007115,2024-10-21,Dropped,67
E039068,S007714,C003952,2024-12-11,Completed,83
E039069,S030596,C025934,2024-10-19,Dropped,67
E039070,S010647,C028417,2024-12-30,Active,93
E039071,S044672,C011003,2024-12-18,Active,61
E039072,S039981,C023573,2024-11-24,Dropped,17
E039073,S041848,C037674,2024-09-16,Completed,38
E039074,S034757,C043236,2023-02-01,Completed,26
E039075,S007675,C001917,2024-11-23,Completed,68
E039076,S011411,C017873,2023-12-13,Active,1
E039077,S013232,C040067,2024-12-10,Dropped,71
E039078,S001988,C037635,2024-10-04,Dropped,51
E039079,S003358,C022302,2024-10-28,Completed,85
E039080,S022533,C011546,2024-12-08,Completed,91
E039081,S045934,C041546,2024-07-08,Completed,61
E039082,S029423,C017439,2024-10-21,Dropped,100
E039083,S039953,C040959,2024-07-25,Active,36
E039084,S009900,C037421,2024-09-23,Dropped,25
E039085,S041159,C016936,2024-11-05,Dropped,3
E039086,S026457,C024284,2024-01-30,Active,86
E039087,S010552,C048135,2024-12-26,Completed,48
E039088,S033389,C044091,2024-03-23,Dropped,73
E039089,S016151,C049966,2024-09-19,Dropped,73
E039090,S013367,C016738,2024-11-11,Active,77
E039091,S020661,C000601,2024-11-24,Active,27
E039092,S003381,C031205,2024-12-29,Completed,29
E039093,S020409,C016737,2023-12-27,Completed,81
E039094,S020290,C039676,2024-12-30,Dropped,84
E039095,S043841,C028448,2024-12-22,Dropped,6
E039096,S010485,C006647,2024-08-20,Active,54
E039097,S027064,C026274,2023-12-25,Active,100
E039098,S043234,C039345,2024-05-23,Completed,61
E039099,S045175,C009303,2024-12-29,Dropped,61
E039100,S028312,C032531,2024-05-18,Completed,27
E039101,S043145,C040541,2024-08-21,Dropped,60
E039102,S038284,C042889,2024-01-05,Active,86
E039103,S002569,C004930,2024-12-14,Dropped,3
E039104,S012938,C031806,2024-07-25,Completed,29
E039105,S015506,C031434,2024-07-08,Completed,18
E039106,S048642,C044140,2024-12-03,Completed,77
E039107,S041326,C011509,2024-03-25,Active,31
E039108,S015545,C040723,2024-08-20,Active,68
E039109,S011683,C042136,2024-11-07,Completed,28
E039110,S016404,C020226,2024-12-26,Completed,14
E039111,S025252,C006753,2024-10-01,Active,43
E039112,S045219,C035134,2024-12-21,Completed,24
E039113,S009914,C019666,2024-12-02,Completed,92
E039114,S010313,C041000,2024-11-07,Dropped,80
E039115,S004740,C000727,2024-09-25,Completed,52
E039116,S024495,C013501,2024-10-22,Active,35
E039117,S049660,C009834,2024-10-23,Active,56
E039118,S031073,C030429,2023-12-13,Completed,100
E039119,S008501,C025724,2023-09-04,Completed,1
E039120,S020262,C013864,2024-02-18,Completed,46
E039121,S007839,C001673,2024-05-31,Completed,36
E039122,S024620,C016811,2024-12-03,Completed,29
E039123,S018779,C023303,2024-10-20,Completed,97
E039124,S043113,C027598,2024-12-21,Active,42
E039125,S046144,C016114,2024-12-09,Active,51
E039126,S038630,C011863,2024-09-05,Completed,42
E039127,S009596,C049010,2024-05-24,Active,3
